"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2026-02-27T07:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",6.54,"provisorisch"
"2026-02-27T07:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",204.72,"provisorisch"
"2026-02-27T07:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",0.66,"provisorisch"
"2026-02-27T07:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",0.57,"provisorisch"
"2026-02-27T07:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",972.53,"provisorisch"
"2026-02-27T08:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",67.5,"provisorisch"
"2026-02-27T08:00+0100","Zch_Heubeeribüel","T","h1","°C",7.73,"provisorisch"
"2026-02-27T08:00+0100","Zch_Heubeeribüel","p","h1","hPa",952.27,"provisorisch"
"2026-02-27T08:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",76.79,"provisorisch"
"2026-02-27T08:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-02-27T08:00+0100","Zch_Rosengartenstrasse","T","h1","°C",6.95,"provisorisch"
"2026-02-27T08:00+0100","Zch_Rosengartenstrasse","WD","h1","°",196.9,"provisorisch"
"2026-02-27T08:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.38,"provisorisch"
"2026-02-27T08:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.15,"provisorisch"
"2026-02-27T08:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",972.72,"provisorisch"
"2026-02-27T08:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",85.87,"provisorisch"
"2026-02-27T08:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-02-27T08:00+0100","Zch_Schimmelstrasse","T","h1","°C",6.48,"provisorisch"
"2026-02-27T08:00+0100","Zch_Schimmelstrasse","WD","h1","°",144.09,"provisorisch"
"2026-02-27T08:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.47,"provisorisch"
"2026-02-27T08:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.35,"provisorisch"
"2026-02-27T08:00+0100","Zch_Schimmelstrasse","p","h1","hPa",975.22,"provisorisch"
"2026-02-27T08:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",72.06,"provisorisch"
"2026-02-27T08:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-02-27T08:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",195.1,"provisorisch"
"2026-02-27T08:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",7.37,"provisorisch"
"2026-02-27T08:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",175.44,"provisorisch"
"2026-02-27T08:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.51,"provisorisch"
"2026-02-27T08:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.36,"provisorisch"
"2026-02-27T08:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",972.6,"provisorisch"
"2026-02-27T09:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",58.62,"provisorisch"
"2026-02-27T09:00+0100","Zch_Heubeeribüel","T","h1","°C",9.73,"provisorisch"
"2026-02-27T09:00+0100","Zch_Heubeeribüel","p","h1","hPa",952.15,"provisorisch"
"2026-02-27T09:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",62.59,"provisorisch"
"2026-02-27T09:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-02-27T09:00+0100","Zch_Rosengartenstrasse","T","h1","°C",8.54,"provisorisch"
"2026-02-27T09:00+0100","Zch_Rosengartenstrasse","WD","h1","°",79.76,"provisorisch"
"2026-02-27T09:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.39,"provisorisch"
"2026-02-27T09:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.14,"provisorisch"
"2026-02-27T09:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",972.56,"provisorisch"
"2026-02-27T09:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",74.77,"provisorisch"
"2026-02-27T09:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-02-27T09:00+0100","Zch_Schimmelstrasse","T","h1","°C",8.04,"provisorisch"
"2026-02-27T09:00+0100","Zch_Schimmelstrasse","WD","h1","°",130.69,"provisorisch"
"2026-02-27T09:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.5,"provisorisch"
"2026-02-27T09:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.2,"provisorisch"
"2026-02-27T09:00+0100","Zch_Schimmelstrasse","p","h1","hPa",975.03,"provisorisch"
"2026-02-27T09:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",60.92,"provisorisch"
"2026-02-27T09:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-02-27T09:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",356.76,"provisorisch"
"2026-02-27T09:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",8.86,"provisorisch"
"2026-02-27T09:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",180.45,"provisorisch"
"2026-02-27T09:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",2.01,"provisorisch"
"2026-02-27T09:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.89,"provisorisch"
"2026-02-27T09:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",972.41,"provisorisch"
"2026-02-27T10:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",50.15,"provisorisch"
"2026-02-27T10:00+0100","Zch_Heubeeribüel","T","h1","°C",12.38,"provisorisch"
"2026-02-27T10:00+0100","Zch_Heubeeribüel","p","h1","hPa",951.98,"provisorisch"
"2026-02-27T10:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",53.93,"provisorisch"
"2026-02-27T10:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-02-27T10:00+0100","Zch_Rosengartenstrasse","T","h1","°C",10.5,"provisorisch"
"2026-02-27T10:00+0100","Zch_Rosengartenstrasse","WD","h1","°",125.38,"provisorisch"
"2026-02-27T10:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.38,"provisorisch"
"2026-02-27T10:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.05,"provisorisch"
"2026-02-27T10:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",972.16,"provisorisch"
"2026-02-27T10:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",59.2,"provisorisch"
"2026-02-27T10:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-02-27T10:00+0100","Zch_Schimmelstrasse","T","h1","°C",10.48,"provisorisch"
"2026-02-27T10:00+0100","Zch_Schimmelstrasse","WD","h1","°",144.26,"provisorisch"
"2026-02-27T10:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.57,"provisorisch"
"2026-02-27T10:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.41,"provisorisch"
"2026-02-27T10:00+0100","Zch_Schimmelstrasse","p","h1","hPa",974.63,"provisorisch"
"2026-02-27T10:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",50.61,"provisorisch"
"2026-02-27T10:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-02-27T10:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",481.31,"provisorisch"
"2026-02-27T10:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",11.0,"provisorisch"
"2026-02-27T10:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",184.65,"provisorisch"
"2026-02-27T10:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.34,"provisorisch"
"2026-02-27T10:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.17,"provisorisch"
"2026-02-27T10:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",972.04,"provisorisch"
"2026-02-27T11:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",43.49,"provisorisch"
"2026-02-27T11:00+0100","Zch_Heubeeribüel","T","h1","°C",14.11,"provisorisch"
"2026-02-27T11:00+0100","Zch_Heubeeribüel","p","h1","hPa",951.55,"provisorisch"
"2026-02-27T11:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",43.9,"provisorisch"
"2026-02-27T11:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-02-27T11:00+0100","Zch_Rosengartenstrasse","T","h1","°C",12.98,"provisorisch"
"2026-02-27T11:00+0100","Zch_Rosengartenstrasse","WD","h1","°",158.89,"provisorisch"
"2026-02-27T11:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.45,"provisorisch"
"2026-02-27T11:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.14,"provisorisch"
"2026-02-27T11:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",971.64,"provisorisch"
"2026-02-27T11:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",43.75,"provisorisch"
"2026-02-27T11:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-02-27T11:00+0100","Zch_Schimmelstrasse","T","h1","°C",13.44,"provisorisch"
"2026-02-27T11:00+0100","Zch_Schimmelstrasse","WD","h1","°",153.45,"provisorisch"
"2026-02-27T11:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.7,"provisorisch"
"2026-02-27T11:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.62,"provisorisch"
"2026-02-27T11:00+0100","Zch_Schimmelstrasse","p","h1","hPa",974.07,"provisorisch"
"2026-02-27T11:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",45.1,"provisorisch"
"2026-02-27T11:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-02-27T11:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",560.09,"provisorisch"
"2026-02-27T11:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",12.89,"provisorisch"
"2026-02-27T11:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",213.95,"provisorisch"
"2026-02-27T11:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.13,"provisorisch"
"2026-02-27T11:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.03,"provisorisch"
"2026-02-27T11:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",971.61,"provisorisch"
"2026-02-27T12:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",43.16,"provisorisch"
"2026-02-27T12:00+0100","Zch_Heubeeribüel","T","h1","°C",15.17,"provisorisch"
"2026-02-27T12:00+0100","Zch_Heubeeribüel","p","h1","hPa",951.0,"provisorisch"
"2026-02-27T12:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",40.09,"provisorisch"
"2026-02-27T12:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-02-27T12:00+0100","Zch_Rosengartenstrasse","T","h1","°C",15.07,"provisorisch"
"2026-02-27T12:00+0100","Zch_Rosengartenstrasse","WD","h1","°",155.98,"provisorisch"
"2026-02-27T12:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.54,"provisorisch"
"2026-02-27T12:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.15,"provisorisch"
"2026-02-27T12:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",970.92,"provisorisch"
"2026-02-27T12:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",41.33,"provisorisch"
"2026-02-27T12:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-02-27T12:00+0100","Zch_Schimmelstrasse","T","h1","°C",14.84,"provisorisch"
"2026-02-27T12:00+0100","Zch_Schimmelstrasse","WD","h1","°",156.24,"provisorisch"
"2026-02-27T12:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.83,"provisorisch"
"2026-02-27T12:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.75,"provisorisch"
"2026-02-27T12:00+0100","Zch_Schimmelstrasse","p","h1","hPa",973.39,"provisorisch"
"2026-02-27T12:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",41.02,"provisorisch"
"2026-02-27T12:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-02-27T12:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",585.27,"provisorisch"
"2026-02-27T12:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",14.87,"provisorisch"
"2026-02-27T12:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",195.89,"provisorisch"
"2026-02-27T12:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.36,"provisorisch"
"2026-02-27T12:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.27,"provisorisch"
"2026-02-27T12:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",970.97,"provisorisch"
"2026-02-27T13:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",38.58,"provisorisch"
"2026-02-27T13:00+0100","Zch_Heubeeribüel","T","h1","°C",16.46,"provisorisch"
"2026-02-27T13:00+0100","Zch_Heubeeribüel","p","h1","hPa",950.25,"provisorisch"
"2026-02-27T13:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",37.72,"provisorisch"
"2026-02-27T13:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-02-27T13:00+0100","Zch_Rosengartenstrasse","T","h1","°C",16.16,"provisorisch"
"2026-02-27T13:00+0100","Zch_Rosengartenstrasse","WD","h1","°",119.71,"provisorisch"
"2026-02-27T13:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.5,"provisorisch"
"2026-02-27T13:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.16,"provisorisch"
"2026-02-27T13:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",970.09,"provisorisch"
"2026-02-27T13:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",38.68,"provisorisch"
"2026-02-27T13:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-02-27T13:00+0100","Zch_Schimmelstrasse","T","h1","°C",15.94,"provisorisch"
"2026-02-27T13:00+0100","Zch_Schimmelstrasse","WD","h1","°",143.28,"provisorisch"
"2026-02-27T13:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.52,"provisorisch"
"2026-02-27T13:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.3,"provisorisch"
"2026-02-27T13:00+0100","Zch_Schimmelstrasse","p","h1","hPa",972.6,"provisorisch"
"2026-02-27T13:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",37.53,"provisorisch"
"2026-02-27T13:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-02-27T13:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",556.9,"provisorisch"
"2026-02-27T13:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",15.77,"provisorisch"
"2026-02-27T13:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",194.91,"provisorisch"
"2026-02-27T13:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.2,"provisorisch"
"2026-02-27T13:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.08,"provisorisch"
"2026-02-27T13:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",970.14,"provisorisch"
"2026-02-27T14:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",36.84,"provisorisch"
"2026-02-27T14:00+0100","Zch_Heubeeribüel","T","h1","°C",16.84,"provisorisch"
"2026-02-27T14:00+0100","Zch_Heubeeribüel","p","h1","hPa",949.62,"provisorisch"
"2026-02-27T14:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",34.86,"provisorisch"
"2026-02-27T14:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-02-27T14:00+0100","Zch_Rosengartenstrasse","T","h1","°C",17.32,"provisorisch"
"2026-02-27T14:00+0100","Zch_Rosengartenstrasse","WD","h1","°",98.32,"provisorisch"
"2026-02-27T14:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.55,"provisorisch"
"2026-02-27T14:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.26,"provisorisch"
"2026-02-27T14:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",969.4,"provisorisch"
"2026-02-27T14:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",35.81,"provisorisch"
"2026-02-27T14:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-02-27T14:00+0100","Zch_Schimmelstrasse","T","h1","°C",17.13,"provisorisch"
"2026-02-27T14:00+0100","Zch_Schimmelstrasse","WD","h1","°",151.76,"provisorisch"
"2026-02-27T14:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.6,"provisorisch"
"2026-02-27T14:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.4,"provisorisch"
"2026-02-27T14:00+0100","Zch_Schimmelstrasse","p","h1","hPa",971.88,"provisorisch"
"2026-02-27T14:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",34.71,"provisorisch"
"2026-02-27T14:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-02-27T14:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",474.37,"provisorisch"
"2026-02-27T14:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",17.19,"provisorisch"
"2026-02-27T14:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",186.49,"provisorisch"
"2026-02-27T14:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.31,"provisorisch"
"2026-02-27T14:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.13,"provisorisch"
"2026-02-27T14:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",969.4,"provisorisch"
"2026-02-27T15:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",36.78,"provisorisch"
"2026-02-27T15:00+0100","Zch_Heubeeribüel","T","h1","°C",17.42,"provisorisch"
"2026-02-27T15:00+0100","Zch_Heubeeribüel","p","h1","hPa",949.11,"provisorisch"
"2026-02-27T15:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",33.7,"provisorisch"
"2026-02-27T15:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-02-27T15:00+0100","Zch_Rosengartenstrasse","T","h1","°C",18.12,"provisorisch"
"2026-02-27T15:00+0100","Zch_Rosengartenstrasse","WD","h1","°",82.27,"provisorisch"
"2026-02-27T15:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.63,"provisorisch"
"2026-02-27T15:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.41,"provisorisch"
"2026-02-27T15:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",968.79,"provisorisch"
"2026-02-27T15:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",35.14,"provisorisch"
"2026-02-27T15:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-02-27T15:00+0100","Zch_Schimmelstrasse","T","h1","°C",17.65,"provisorisch"
"2026-02-27T15:00+0100","Zch_Schimmelstrasse","WD","h1","°",159.92,"provisorisch"
"2026-02-27T15:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.69,"provisorisch"
"2026-02-27T15:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.55,"provisorisch"
"2026-02-27T15:00+0100","Zch_Schimmelstrasse","p","h1","hPa",971.26,"provisorisch"
"2026-02-27T15:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",33.74,"provisorisch"
"2026-02-27T15:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-02-27T15:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",349.49,"provisorisch"
"2026-02-27T15:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",17.92,"provisorisch"
"2026-02-27T15:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",186.19,"provisorisch"
"2026-02-27T15:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.33,"provisorisch"
"2026-02-27T15:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.19,"provisorisch"
"2026-02-27T15:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",968.78,"provisorisch"
"2026-02-27T16:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",37.0,"provisorisch"
"2026-02-27T16:00+0100","Zch_Heubeeribüel","T","h1","°C",17.3,"provisorisch"
"2026-02-27T16:00+0100","Zch_Heubeeribüel","p","h1","hPa",948.69,"provisorisch"
"2026-02-27T16:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",34.83,"provisorisch"
"2026-02-27T16:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-02-27T16:00+0100","Zch_Rosengartenstrasse","T","h1","°C",18.03,"provisorisch"
"2026-02-27T16:00+0100","Zch_Rosengartenstrasse","WD","h1","°",82.65,"provisorisch"
"2026-02-27T16:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.49,"provisorisch"
"2026-02-27T16:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.32,"provisorisch"
"2026-02-27T16:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",968.4,"provisorisch"
"2026-02-27T16:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",35.25,"provisorisch"
"2026-02-27T16:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-02-27T16:00+0100","Zch_Schimmelstrasse","T","h1","°C",17.61,"provisorisch"
"2026-02-27T16:00+0100","Zch_Schimmelstrasse","WD","h1","°",158.03,"provisorisch"
"2026-02-27T16:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.71,"provisorisch"
"2026-02-27T16:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.63,"provisorisch"
"2026-02-27T16:00+0100","Zch_Schimmelstrasse","p","h1","hPa",970.87,"provisorisch"
"2026-02-27T16:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",33.91,"provisorisch"
"2026-02-27T16:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-02-27T16:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",193.94,"provisorisch"
"2026-02-27T16:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",18.19,"provisorisch"
"2026-02-27T16:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",195.42,"provisorisch"
"2026-02-27T16:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.2,"provisorisch"
"2026-02-27T16:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.13,"provisorisch"
"2026-02-27T16:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",968.3,"provisorisch"
"2026-02-27T17:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",39.86,"provisorisch"
"2026-02-27T17:00+0100","Zch_Heubeeribüel","T","h1","°C",16.03,"provisorisch"
"2026-02-27T17:00+0100","Zch_Heubeeribüel","p","h1","hPa",948.63,"provisorisch"
"2026-02-27T17:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",37.42,"provisorisch"
"2026-02-27T17:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-02-27T17:00+0100","Zch_Rosengartenstrasse","T","h1","°C",17.09,"provisorisch"
"2026-02-27T17:00+0100","Zch_Rosengartenstrasse","WD","h1","°",83.22,"provisorisch"
"2026-02-27T17:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.28,"provisorisch"
"2026-02-27T17:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.2,"provisorisch"
"2026-02-27T17:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",968.32,"provisorisch"
"2026-02-27T17:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",40.89,"provisorisch"
"2026-02-27T17:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-02-27T17:00+0100","Zch_Schimmelstrasse","T","h1","°C",16.58,"provisorisch"
"2026-02-27T17:00+0100","Zch_Schimmelstrasse","WD","h1","°",150.46,"provisorisch"
"2026-02-27T17:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.42,"provisorisch"
"2026-02-27T17:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.38,"provisorisch"
"2026-02-27T17:00+0100","Zch_Schimmelstrasse","p","h1","hPa",970.76,"provisorisch"
"2026-02-27T17:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",36.64,"provisorisch"
"2026-02-27T17:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-02-27T17:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",48.48,"provisorisch"
"2026-02-27T17:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",17.27,"provisorisch"
"2026-02-27T17:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",179.97,"provisorisch"
"2026-02-27T17:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.49,"provisorisch"
"2026-02-27T17:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.46,"provisorisch"
